"Year","Month","Hour_of_Day","Minute_of_Hour","Global_active_power (Mean)","Sub_metering_1 (Mean)","Sub_metering_2 (Mean)","Sub_metering_3 (Mean)","Sub_metering_other (Mean)"
2008,8,3,58,0.177,0,0.161,0.871,1.921
2008,8,3,59,0.165,0,0.161,0.581,2.016
2008,8,4,0,0.164,0,0.226,0.774,1.739
2008,8,4,1,0.18,0,0.161,0.903,1.943
2008,8,4,2,0.181,0,0.194,0.903,1.927
2008,8,4,3,0.192,0,0.161,1.161,1.883
2008,8,4,4,0.212,0,0.226,1.452,1.85
2008,8,4,5,0.205,0,0.161,1.097,2.167
2008,8,4,6,0.208,0,0.226,1.097,2.137
2008,8,4,7,0.227,0,0.258,1.452,2.08
2008,8,4,8,0.207,0,0.258,0.935,2.256
2008,8,4,9,0.209,0,0.323,1.097,2.068
2008,8,4,10,0.206,0,0.323,1.065,2.041
2008,8,4,11,0.226,0,0.258,1.161,2.345
2008,8,4,12,0.233,0,0.387,1.484,2.008
2008,8,4,13,0.223,0,0.29,1.355,2.073
2008,8,4,14,0.223,0,0.387,1.29,2.032
2008,8,4,15,0.22,0,0.258,1.452,1.954
2008,8,4,16,0.224,0,0.323,1.645,1.771
2008,8,4,17,0.205,0,0.258,1.226,1.927
2008,8,4,18,0.187,0,0.226,1.065,1.832
2008,8,4,19,0.19,0,0.323,1.065,1.773
2008,8,4,20,0.182,0,0.29,0.71,2.032
2008,8,4,21,0.193,0,0.323,1.065,1.836
2008,8,4,22,0.203,0,0.355,1,2.037
2008,8,4,23,0.232,0,0.419,1.29,2.163
2008,8,4,24,0.254,0,0.452,1.581,2.2
2008,8,4,25,0.262,0,0.387,1.774,2.208
2008,8,4,26,0.246,0,0.452,1.516,2.131
2008,8,4,27,0.231,0,0.419,1.258,2.18
2008,8,4,28,0.205,0,0.387,1,2.028
2008,8,4,29,0.185,0,0.323,0.548,2.216
2008,8,4,30,0.193,0,0.452,0.71,2.051
2008,8,4,31,0.193,0,0.419,0.742,2.052
2008,8,4,32,0.203,0,0.323,0.935,2.133
2008,8,4,33,0.198,0,0.387,1.065,1.855
2008,8,4,34,0.201,0,0.258,1.032,2.054
2008,8,4,35,0.199,0,0.419,1,1.9
2008,8,4,36,0.196,0,0.387,1,1.883
2008,8,4,37,0.198,0,0.419,1.065,1.823
2008,8,4,38,0.203,0,0.484,0.968,1.926
2008,8,4,39,0.211,0,0.484,1.161,1.863
2008,8,4,40,0.253,0,0.452,1.742,2.015
2008,8,4,41,0.247,0,0.452,1.516,2.149
2008,8,4,42,0.234,0,0.613,1.387,1.902
2008,8,4,43,0.265,0,0.387,1.806,2.217
2008,8,4,44,0.274,0,0.452,1.903,2.212
2008,8,4,45,0.243,0,0.548,1.484,2.021
2008,8,4,46,0.245,0,0.387,1.419,2.27
2008,8,4,47,0.25,0,0.516,1.581,2.062
2008,8,4,48,0.224,0,0.355,1.355,2.028
2008,8,4,49,0.221,0,0.484,1.065,2.138
2008,8,4,50,0.238,0,0.419,1.419,2.123
2008,8,4,51,0.25,0,0.387,1.903,1.873
2008,8,4,52,0.253,0,0.387,1.645,2.182
2008,8,4,53,0.274,0,0.419,2.032,2.111
2008,8,4,54,0.264,0,0.419,2.161,1.814
2008,8,4,55,0.25,0,0.226,1.613,2.334
2008,8,4,56,0.248,0,0.484,1.516,2.13
2008,8,4,57,0.248,0,0.323,1.774,2.032
2008,8,4,58,0.235,0,0.323,1.387,2.212
2008,8,4,59,0.243,0,0.355,1.516,2.18
2008,8,5,0,0.242,0,0.29,1.71,2.033
2008,8,5,1,0.254,0,0.29,1.677,2.258
2008,8,5,2,0.238,0,0.258,1.516,2.185
2008,8,5,3,0.219,0,0.355,1.323,1.974
2008,8,5,4,0.197,0,0.29,0.903,2.095
2008,8,5,5,0.18,0,0.387,0.645,1.966
2008,8,5,6,0.177,0,0.355,0.71,1.885
2008,8,5,7,0.169,0,0.29,0.645,1.885
2008,8,5,8,0.175,0,0.258,0.613,2.046
2008,8,5,9,0.188,0,0.323,1.097,1.709
2008,8,5,10,0.205,0,0.258,1.355,1.803
2008,8,5,11,0.208,0,0.226,1.226,2.01
2008,8,5,12,0.22,0,0.323,1.548,1.8
2008,8,5,13,0.196,0,0.226,1.129,1.908
2008,8,5,14,0.191,0,0.194,0.871,2.127
2008,8,5,15,0.199,0,0.194,1.484,1.642
2008,8,5,16,0.197,0,0.194,1.452,1.63
2008,8,5,17,0.218,0,0.129,1.516,1.983
2008,8,5,18,0.22,0,0.129,1.774,1.771
2008,8,5,19,0.223,0,0.129,1.839,1.752
2008,8,5,20,0.21,0,0.161,1.516,1.825
2008,8,5,21,0.183,0,0.129,1.065,1.853
2008,8,5,22,0.172,0,0.194,0.742,1.924
2008,8,5,23,0.178,0,0.258,0.645,2.057
2008,8,5,24,0.191,0,0.161,1.065,1.955
2008,8,5,25,0.191,0,0.194,0.968,2.023
2008,8,5,26,0.189,0,0.161,0.935,2.058
2008,8,5,27,0.213,0,0.226,1.387,1.945
2008,8,5,28,0.205,0,0.226,1.161,2.033
2008,8,5,29,0.205,0,0.258,0.903,2.259
2008,8,5,30,0.209,0,0.226,1.097,2.153
2008,8,5,31,0.22,0,0.258,1.258,2.154
2008,8,5,32,0.212,0,0.29,1.129,2.112
2008,8,5,33,0.226,0,0.29,1.419,2.049
2008,8,5,34,0.232,0,0.323,1.323,2.223
2008,8,5,35,0.224,0,0.323,1.29,2.127
2008,8,5,36,0.218,0,0.387,1.226,2.018
2008,8,5,37,0.207,0,0.387,0.903,2.157
2008,8,5,38,0.213,0,0.419,1.097,2.032
2008,8,5,39,0.225,0,0.419,1.387,1.938
2008,8,5,40,0.229,0,0.323,1.29,2.196
2008,8,5,41,0.234,0,0.516,1.452,1.938
2008,8,5,42,0.208,0,0.258,1.097,2.115
2008,8,5,43,0.188,0,0.355,0.774,2.012
2008,8,5,44,0.195,0,0.323,0.935,1.995
2008,8,5,45,0.203,0,0.258,0.903,2.219
2008,8,5,46,0.203,0,0.29,1.065,2.028
2008,8,5,47,0.205,0,0.29,1.097,2.027
2008,8,5,48,0.2,0,0.194,0.903,2.233
2008,8,5,49,0.195,0,0.323,1.032,1.89
2008,8,5,50,0.175,0,0.258,0.774,1.876
2008,8,5,51,0.176,0,0.323,0.516,2.089
2008,8,5,52,0.17,0,0.323,0.71,1.807
2008,8,5,53,0.188,0,0.355,1,1.777
2008,8,5,54,0.216,0,0.226,1.387,1.995
2008,8,5,55,0.227,0,0.355,1.774,1.652
2008,8,5,56,0.222,0,0.355,1.839,1.505
2008,8,5,57,0.22,0,0.258,1.645,1.76
2008,8,5,58,0.183,0,0.29,1.323,1.429
2008,8,5,59,0.175,0,0.226,1,1.69
2008,8,6,0,0.193,0,0.29,1.097,1.827
2008,8,6,1,0.215,0,0.258,1.323,1.998
2008,8,6,2,0.229,0,0.29,1.677,1.852
2008,8,6,3,0.233,0,0.323,1.581,1.973
2008,8,6,4,0.219,0,0.29,1.387,1.981
2008,8,6,5,0.223,0,0.323,1.452,1.937
2008,8,6,6,0.263,0,0.516,1.839,2.025
2008,8,6,7,0.257,0,0.484,1.774,2.024
2008,8,6,8,0.279,0,0.484,2.129,2.043
2008,8,6,9,0.273,0,0.613,1.935,2.006
2008,8,6,10,0.254,0,0.484,1.774,1.978
2008,8,6,11,0.249,0,0.516,1.548,2.088
2008,8,6,12,0.243,0,0.548,1.323,2.182
2008,8,6,13,0.24,0,0.452,1.484,2.06
2008,8,6,14,0.25,0,0.548,1.387,2.225
2008,8,6,15,0.26,0,0.387,1.71,2.24
2008,8,6,16,0.243,0,0.548,1.613,1.887
2008,8,6,17,0.238,0,0.484,1.258,2.223
2008,8,6,18,0.257,0,0.387,1.613,2.282
2008,8,6,19,0.233,0,0.548,1.194,2.143
2008,8,6,20,0.223,0,0.452,1,2.269
2008,8,6,21,0.216,0,0.452,1.065,2.085
2008,8,6,22,0.23,0,0.452,1.194,2.186
2008,8,6,23,0.218,0,0.355,1.097,2.174
2008,8,6,24,0.218,0,0.452,1.032,2.146
2008,8,6,25,0.209,0,0.323,0.968,2.189
2008,8,6,26,0.213,0,0.355,1.258,1.939
2008,8,6,27,0.211,0,0.387,1.29,1.841
2008,8,6,28,0.202,0,0.226,1.194,1.955
2008,8,6,29,0.212,0,0.258,1.355,1.923
2008,8,6,30,0.21,0,0.258,1.323,1.915
2008,8,6,31,0.187,0,0.226,1.065,1.832
2008,8,6,32,0.185,0,0.226,1.065,1.797
2008,8,6,33,0.175,0,0.323,0.774,1.822
2008,8,6,34,0.174,0,0.258,0.677,1.961
2008,8,6,35,0.214,0,0.258,1.355,1.958
2008,8,6,36,0.22,0,0.355,1.323,1.984
2008,8,6,37,0.23,0,0.323,1.226,2.285
2008,8,6,38,0.225,0,0.194,1.548,2.016
2008,8,6,39,0.206,0,0.323,1.194,1.914
2008,8,6,40,0.17,0,0.194,0.613,2.027
2008,8,6,41,0.17,0,0.194,0.742,1.903
2008,8,6,42,0.175,0,0.258,0.742,1.924
2008,8,6,43,0.196,0,0.194,0.903,2.168
2008,8,6,44,0.193,0,0.194,1.065,1.958
2008,8,6,45,0.19,0,0.226,1,1.948
2008,8,6,46,0.184,0,0.194,1,1.877
2008,8,6,47,0.175,0,0.129,0.871,1.92
2008,8,6,48,0.181,0,0.129,0.935,1.947
2008,8,6,49,0.215,0,0.161,0.935,2.481
2008,8,6,50,0.258,0,0.129,1.065,3.101
2008,8,6,51,0.269,0,0.29,1,3.195
2008,8,6,52,0.333,0,0.194,1.097,4.258
2008,8,6,53,0.311,0,0.226,1.097,3.854
2008,8,6,54,0.316,0,0.161,0.871,4.229
2008,8,6,55,0.257,0,0.226,1.516,2.539
2008,8,6,56,0.249,0,0.194,1.774,2.183
2008,8,6,57,0.26,0,0.194,1.839,2.301
2008,8,6,58,0.269,0,0.387,2.065,2.034
2008,8,6,59,0.276,0,0.258,2.258,2.088
2008,8,7,0,0.241,0,0.452,1.484,2.089
2008,8,7,1,0.24,0,0.29,1.194,2.522
2008,8,7,2,0.214,0,0.484,1,2.082
2008,8,7,3,0.196,0,0.355,0.677,2.241
2008,8,7,4,0.195,0,0.323,0.516,2.418
2008,8,7,5,0.336,0,0.516,1.194,3.885
2008,8,7,6,0.364,0,0.323,1.71,4.039
2008,8,7,7,0.355,0,0.452,1.548,3.912
2008,8,7,8,0.278,0,0.355,1.871,2.401
2008,8,7,9,0.282,0,0.355,1.871,2.473
2008,8,7,10,0.251,0,0.516,1.387,2.287
2008,8,7,11,0.275,0,0.355,1.613,2.62
2008,8,7,12,0.267,0,0.258,1.484,2.701
2008,8,7,13,0.251,0,0.29,1.484,2.412
2008,8,7,14,0.22,0,0.258,1.516,1.896
2008,8,7,15,0.224,0,0.258,1.419,2.057
2008,8,7,16,0.232,0,0.226,1.452,2.184
2008,8,7,17,0.212,0,0.323,1.161,2.047
2008,8,7,18,0.223,0,0.194,1.258,2.272
2008,8,7,19,0.229,0,0.194,1.419,2.197
2008,8,7,20,0.242,0,0.226,1.774,2.037
2008,8,7,21,0.281,0,0.226,2.194,2.272
2008,8,7,22,0.299,0,0.258,2.516,2.201
2008,8,7,23,0.321,0,0.161,2.71,2.475
2008,8,7,24,0.308,0,0.194,2.129,2.812
2008,8,7,25,0.307,0,0.161,2.097,2.853
2008,8,7,26,0.3,0,0.226,2.387,2.384
2008,8,7,27,0.333,0,0.161,2.548,2.844
2008,8,7,28,0.321,0,0.161,2.645,2.542
2008,8,7,29,0.313,0,0.29,2.548,2.38
2008,8,7,30,0.3,0,0.226,2.452,2.327
2008,8,7,31,0.264,0,0.323,2.065,2.013
2008,8,7,32,0.249,0,0.29,1.774,2.088
2008,8,7,33,0.261,0,0.29,1.645,2.407
2008,8,7,34,0.261,0,0.387,1.903,2.051
2008,8,7,35,0.269,0,0.484,1.742,2.258
2008,8,7,36,0.318,0,1.226,1.677,2.395
2008,8,7,37,0.328,0,1.742,1.871,1.848
2008,8,7,38,0.323,0,1.355,2,2.021
2008,8,7,39,0.347,0,1.645,2.032,2.101
2008,8,7,40,0.36,0,1.71,2.194,2.1
2008,8,7,41,0.361,0,1.774,2.129,2.12
2008,8,7,42,0.356,0,1.613,2.097,2.227
2008,8,7,43,0.343,0,1.742,2.065,1.905
2008,8,7,44,0.379,0,1.645,2.323,2.348
2008,8,7,45,0.391,0,1.645,2.419,2.448
2008,8,7,46,0.385,0,1.677,2.548,2.196
2008,8,7,47,0.384,0,1.548,2.355,2.492
2008,8,7,48,0.326,0,1,2.226,2.212
2008,8,7,49,0.321,0,1.419,1.935,2
2008,8,7,50,0.266,0,0.516,1.613,2.302
2008,8,7,51,0.271,0,0.548,1.742,2.224
2008,8,7,52,0.269,0,0.516,1.935,2.032
2008,8,7,53,0.262,0,0.613,1.677,2.076
2008,8,7,54,0.278,0.032,0.419,2,2.185
2008,8,7,55,0.315,0.548,0.484,2.194,2.026
2008,8,7,56,0.349,1.194,0.387,2.065,2.166
2008,8,7,57,0.347,1.194,0.355,2.097,2.144
2008,8,7,58,0.349,1.194,0.194,2.129,2.296
2008,8,7,59,0.331,1.194,0.29,1.871,2.169
2008,8,8,0,0.33,1.194,0.258,2,2.051
2008,8,8,1,0.33,1.194,0.226,1.903,2.183
2008,8,8,2,0.333,1.194,0.161,1.839,2.348
2008,8,8,3,0.243,0.065,0.29,1.645,2.042
2008,8,8,4,0.228,0.032,0.194,1.452,2.116
2008,8,8,5,0.232,0.065,0.258,1.581,1.965
2008,8,8,6,0.241,0.032,0.226,1.581,2.173
2008,8,8,7,0.257,0,0.387,2,1.9
2008,8,8,8,0.259,0.065,0.194,1.903,2.162
2008,8,8,9,0.285,0.548,0.29,1.742,2.167
2008,8,8,10,0.31,1.194,0.323,1.71,1.939
2008,8,8,11,0.295,0.839,0.258,1.645,2.171
2008,8,8,12,0.239,0.032,0.29,1.581,2.077
2008,8,8,13,0.237,0.032,0.258,1.71,1.948
2008,8,8,14,0.273,0.613,0.161,1.419,2.352
2008,8,8,15,0.322,1.194,0.226,1.871,2.077
2008,8,8,16,0.323,1.226,0.226,2,1.926
2008,8,8,17,0.304,1.194,0.226,1.452,2.189
2008,8,8,18,0.335,1.194,0.226,2.258,1.899
2008,8,8,19,0.367,1.226,0.226,3,1.662
2008,8,8,20,0.303,0.355,0.194,2.581,1.92
2008,8,8,21,0.281,0.032,0.161,2.548,1.934
2008,8,8,22,0.263,0,0.226,2.323,1.828
2008,8,8,23,0.259,0.032,0.226,2.129,1.933
2008,8,8,24,0.263,0,0.226,2.194,1.97
2008,8,8,25,0.275,0,0.323,2.419,1.837
2008,8,8,26,0.301,0,0.29,2.774,1.953
2008,8,8,27,0.303,0,0.419,2.871,1.753
2008,8,8,28,0.281,0,0.387,2.484,1.814
2008,8,8,29,0.294,0,0.387,2.613,1.894
2008,8,8,30,0.291,0,0.484,2.452,1.922
2008,8,8,31,0.268,0,0.323,2.161,1.978
2008,8,8,32,0.296,0,0.484,2.516,1.93
2008,8,8,33,0.328,0,0.323,2.968,2.174
2008,8,8,34,0.345,0,0.419,3.355,1.968
2008,8,8,35,0.355,0,0.355,3.548,2.015
2008,8,8,36,0.36,0,0.323,3.613,2.07
2008,8,8,37,0.364,0,0.355,3.548,2.163
2008,8,8,38,0.377,0,0.355,3.258,2.662
2008,8,8,39,0.379,0,0.323,3.258,2.729
2008,8,8,40,0.38,0,0.29,3.935,2.1
2008,8,8,41,0.37,0,0.387,3.71,2.067
2008,8,8,42,0.358,0,0.355,3.419,2.198
2008,8,8,43,0.34,0,0.29,3.258,2.124
2008,8,8,44,0.344,0,0.258,3.258,2.217
2008,8,8,45,0.327,0,0.323,3.065,2.07
2008,8,8,46,0.345,0,0.161,3.258,2.325
2008,8,8,47,0.355,0,0.161,3.29,2.463
2008,8,8,48,0.374,0,0.161,3.581,2.495
2008,8,8,49,0.389,0,0.129,3.968,2.38
2008,8,8,50,0.371,0,0.161,3.871,2.143
2008,8,8,51,0.357,0,0.097,3.581,2.273
2008,8,8,52,0.343,0,0.161,3.387,2.163
2008,8,8,53,0.31,0,0.129,2.839,2.197
2008,8,8,54,0.311,0,0.161,2.935,2.088
2008,8,8,55,0.356,0.032,0.194,2.968,2.737
2008,8,8,56,0.441,1.129,0.194,3.032,2.989
2008,8,8,57,0.471,1.194,0.387,3.323,2.951
2008,8,8,58,0.479,1.194,0.387,3.581,2.817
2008,8,8,59,0.491,1.194,0.258,4.097,2.641
2008,8,9,0,0.494,1.194,0.355,4.323,2.36
2008,8,9,1,0.475,1.194,0.29,4.129,2.307
2008,8,9,2,0.484,1.194,0.484,4.323,2.061
2008,8,9,3,0.453,1.194,0.29,3.871,2.19
2008,8,9,4,0.407,0.935,0.452,3.065,2.326
2008,8,9,5,0.356,0.032,0.419,3.323,2.155
2008,8,9,6,0.354,0.032,0.484,3.032,2.351
2008,8,9,7,0.355,0.032,0.548,2.839,2.504
2008,8,9,8,0.352,0.032,0.548,2.935,2.343
2008,8,9,9,0.355,0.032,0.516,2.871,2.489
2008,8,9,10,0.401,1.097,0.516,2.806,2.265
2008,8,9,11,0.4,1.194,0.484,2.806,2.175
2008,8,9,12,0.31,0.29,0.613,2.355,1.902
2008,8,9,13,0.295,0,0.516,2.29,2.111
2008,8,9,14,0.296,0.032,0.581,2.387,1.929
2008,8,9,15,0.379,1.161,0.516,2.548,2.099
2008,8,9,16,0.37,1.194,0.452,2.71,1.816
2008,8,9,17,0.373,1.161,0.484,2.71,1.857
2008,8,9,18,0.387,1.194,0.419,2.613,2.229
2008,8,9,19,0.406,1.194,0.355,3,2.224
2008,8,9,20,0.391,1.194,0.355,2.71,2.261
2008,8,9,21,0.32,0.097,0.355,2.581,2.304
2008,8,9,22,0.307,0.032,0.419,2.774,1.897
2008,8,9,23,0.276,0,0.419,2.29,1.897
2008,8,9,24,0.288,0.032,0.387,2.226,2.151
2008,8,9,25,0.284,0,0.258,2.387,2.083
2008,8,9,26,0.276,0,0.161,2.452,1.979
2008,8,9,27,0.272,0,0.258,2.226,2.057
2008,8,9,28,0.285,0,0.194,2.581,1.97
2008,8,9,29,0.305,0,0.226,3.065,1.789
2008,8,9,30,0.309,0,0.194,2.935,2.018
2008,8,9,31,0.317,0,0.258,3.129,1.89
2008,8,9,32,0.307,0,0.226,3.129,1.769
2008,8,9,33,0.307,0,0.161,3.032,1.925
2008,8,9,34,0.283,0,0.29,2.742,1.691
2008,8,9,35,0.276,0,0.258,2.419,1.921
2008,8,9,36,0.305,0,0.258,2.581,2.245
2008,8,9,37,0.304,0,0.29,2.935,1.847
2008,8,9,38,0.293,0,0.323,2.774,1.791
2008,8,9,39,0.286,0,0.29,2.452,2.028
2008,8,9,40,0.294,0,0.29,2.548,2.055
2008,8,9,41,0.28,0,0.323,2.129,2.211
2008,8,9,42,0.28,0,0.194,2.161,2.31
2008,8,9,43,0.264,0,0.226,2.065,2.102
2008,8,9,44,0.272,0,0.258,2.065,2.218
2008,8,9,45,0.27,0,0.161,2.323,2.013
2008,8,9,46,0.275,0,0.194,2.548,1.841
2008,8,9,47,0.277,0,0.323,2.484,1.816
2008,8,9,48,0.271,0,0.29,2.323,1.903
2008,8,9,49,0.279,0,0.29,2.258,2.099
2008,8,9,50,0.273,0,0.387,2.129,2.035
2008,8,9,51,0.287,0,0.323,2.258,2.203
2008,8,9,52,0.298,0,0.323,2.548,2.098
2008,8,9,53,0.297,0,0.419,2.484,2.052
2008,8,9,54,0.296,0,0.355,2.419,2.162
2008,8,9,55,0.307,0,0.355,2.774,1.983
2008,8,9,56,0.316,0,0.419,3.065,1.787
2008,8,9,57,0.314,0,0.29,2.806,2.129
2008,8,9,58,0.298,0,0.355,2.806,1.799
2008,8,9,59,0.287,0,0.323,2.677,1.786
2008,8,10,0,0.29,0,0.387,2.581,1.871
2008,8,10,1,0.281,0,0.323,2.484,1.885
2008,8,10,2,0.275,0,0.355,2.613,1.624
2008,8,10,3,0.275,0,0.387,2.419,1.776
2008,8,10,4,0.265,0,0.29,2.258,1.872
2008,8,10,5,0.252,0,0.355,2.258,1.593
2008,8,10,6,0.248,0,0.355,2,1.775
2008,8,10,7,0.258,0,0.323,2.065,1.917
2008,8,10,8,0.255,0,0.258,2.226,1.773
2008,8,10,9,0.26,0,0.226,1.968,2.137
2008,8,10,10,0.281,0,0.258,2.645,1.788
2008,8,10,11,0.308,0,0.226,3.097,1.805
2008,8,10,12,0.295,0,0.258,2.645,2.017
2008,8,10,13,0.293,0,0.161,3,1.728
2008,8,10,14,0.287,0,0.161,2.903,1.725
2008,8,10,15,0.246,0,0.097,2.129,1.877
2008,8,10,16,0.226,0,0.194,1.839,1.737
2008,8,10,17,0.237,0,0.129,1.839,1.977
2008,8,10,18,0.25,0,0.226,2.032,1.901
2008,8,10,19,0.265,0,0.097,2.452,1.863
2008,8,10,20,0.264,0,0.161,2.323,1.918
2008,8,10,21,0.268,0,0.129,2.548,1.792
2008,8,10,22,0.271,0,0.161,2.548,1.814
2008,8,10,23,0.273,0,0.226,2.355,1.974
2008,8,10,24,0.276,0,0.161,2.645,1.797
2008,8,10,25,0.298,0,0.161,2.774,2.025
2008,8,10,26,0.317,0,0.258,3,2.03
2008,8,10,27,0.311,0,0.258,2.935,1.99
2008,8,10,28,0.317,0,0.355,3.032,1.903
2008,8,10,29,0.339,0,0.419,3.161,2.063
2008,8,10,30,0.339,0,0.452,3.258,1.946
2008,8,10,31,0.359,0,0.484,3.516,1.975
2008,8,10,32,0.342,0,0.323,3.355,2.015
2008,8,10,33,0.31,0,0.452,2.871,1.847
2008,8,10,34,0.274,0,0.29,2.161,2.12
2008,8,10,35,0.258,0,0.452,1.806,2.039
2008,8,10,36,0.253,0,0.516,1.839,1.869
2008,8,10,37,0.252,0,0.452,1.871,1.883
2008,8,10,38,0.255,0,0.645,1.677,1.919
2008,8,10,39,0.257,0,0.387,1.839,2.049
2008,8,10,40,0.259,0,0.516,1.774,2.022
2008,8,10,41,0.261,0,0.516,1.774,2.059
2008,8,10,42,0.252,0,0.452,1.806,1.944
2008,8,10,43,0.246,0,0.548,1.774,1.784
2008,8,10,44,0.26,0,0.516,1.968,1.844
2008,8,10,45,0.268,0,0.548,2.194,1.73
2008,8,10,46,0.282,0,0.387,2.516,1.8
2008,8,10,47,0.274,0,0.419,2.387,1.759
2008,8,10,48,0.259,0,0.452,2.355,1.508
2008,8,10,49,0.255,0,0.258,2.387,1.613
2008,8,10,50,0.233,0,0.194,1.806,1.884
2008,8,10,51,0.219,0,0.419,1.742,1.494
2008,8,10,52,0.212,0,0.258,1.645,1.629
2008,8,10,53,0.216,0,0.323,1.452,1.821
2008,8,10,54,0.218,0,0.484,1.613,1.541
2008,8,10,55,0.204,0,0.323,1.355,1.715
2008,8,10,56,0.207,0,0.355,1.258,1.829
2008,8,10,57,0.224,0,0.258,1.581,1.896
2008,8,10,58,0.219,0,0.29,1.516,1.847
2008,8,10,59,0.235,0,0.258,1.839,1.828
2008,8,11,0,0.245,0,0.29,1.903,1.882
2008,8,11,1,0.252,0,0.226,2.065,1.915
2008,8,11,2,0.243,0,0.226,1.935,1.893
2008,8,11,3,0.247,0,0.258,2,1.853
2008,8,11,4,0.236,0,0.129,1.71,2.098
2008,8,11,5,0.217,0,0.258,1.516,1.845
2008,8,11,6,0.201,0,0.226,1.323,1.795
2008,8,11,7,0.223,0,0.226,1.258,2.228
2008,8,11,8,0.247,0,0.355,1.806,1.956
2008,8,11,9,0.248,0,0.258,1.935,1.946
2008,8,11,10,0.251,0,0.323,1.903,1.961
2008,8,11,11,0.268,0,0.258,2.258,1.958
2008,8,11,12,0.265,0,0.29,2.355,1.771
2008,8,11,13,0.26,0,0.29,2.065,1.972
2008,8,11,14,0.261,0,0.258,2,2.09
2008,8,11,15,0.266,0,0.419,2,2.011
2008,8,11,16,0.262,0,0.355,1.871,2.137
2008,8,11,17,0.281,0,0.387,2.387,1.911
2008,8,11,18,0.259,0,0.355,1.968,1.989
2008,8,11,19,0.256,0,0.323,1.839,2.107
2008,8,11,20,0.23,0,0.452,1.677,1.701
2008,8,11,21,0.219,0,0.29,1.452,1.91
2008,8,11,22,0.204,0,0.355,1.097,1.947
2008,8,11,23,0.203,0,0.387,1.323,1.679
2008,8,11,24,0.198,0,0.29,1.161,1.843
2008,8,11,25,0.208,0,0.323,1.258,1.881
2008,8,11,26,0.221,0,0.29,1.613,1.774
2008,8,11,27,0.217,0,0.355,1.452,1.817
2008,8,11,28,0.216,0,0.323,1.613,1.659
2008,8,11,29,0.22,0,0.29,1.645,1.724
2008,8,11,30,0.212,0,0.323,1.258,1.953
2008,8,11,31,0.211,0,0.323,1.194,2
2008,8,11,32,0.226,0,0.258,1.452,2.053
2008,8,11,33,0.258,0,0.419,1.871,2.01
2008,8,11,34,0.269,0,0.258,2.129,2.098
2008,8,11,35,0.269,0,0.29,2.387,1.8
2008,8,11,36,0.264,0,0.194,2.29,1.915
2008,8,11,37,0.265,0,0.161,2.323,1.931
2008,8,11,38,0.244,0,0.129,2.258,1.683
2008,8,11,39,0.207,0,0.194,1.613,1.639
2008,8,11,40,0.211,0,0.129,1.516,1.867
2008,8,11,41,0.216,0,0.194,1.613,1.8
2008,8,11,42,0.202,0,0.194,1.226,1.944
2008,8,11,43,0.199,0,0.226,1.226,1.873
2008,8,11,44,0.194,0,0.226,1.226,1.784
2008,8,11,45,0.215,0,0.194,1.355,2.03
2008,8,11,46,0.239,0,0.161,1.774,2.04
2008,8,11,47,0.254,0,0.226,1.806,2.197
2008,8,11,48,0.248,0,0.258,1.903,1.971
2008,8,11,49,0.254,0,0.161,2.129,1.945
2008,8,11,50,0.265,0,0.29,2.032,2.098
2008,8,11,51,0.253,0,0.129,2.032,2.062
2008,8,11,52,0.26,0,0.323,2.194,1.814
2008,8,11,53,0.271,0,0.258,2.194,2.067
2008,8,11,54,0.276,0,0.258,2.387,1.949
2008,8,11,55,0.227,0,0.29,1.71,1.787
2008,8,11,56,0.213,0,0.258,1.387,1.909
2008,8,11,57,0.215,0,0.29,1.387,1.905
2008,8,11,58,0.2,0,0.258,1.129,1.953
2008,8,11,59,0.177,0,0.387,0.71,1.855
2008,8,12,0,0.214,0,0.387,1.161,2.021
2008,8,12,1,0.211,0,0.419,1.387,1.713
2008,8,12,2,0.209,0,0.387,1.419,1.68
2008,8,12,3,0.228,0,0.29,1.548,1.968
2008,8,12,4,0.209,0,0.452,1.323,1.701
2008,8,12,5,0.194,0,0.29,1,1.939
2008,8,12,6,0.197,0,0.484,1.032,1.77
2008,8,12,7,0.193,0,0.484,0.903,1.828
2008,8,12,8,0.174,0,0.484,0.645,1.766
2008,8,12,9,0.169,0,0.419,0.645,1.754
2008,8,12,10,0.168,0,0.387,0.677,1.734
2008,8,12,11,0.173,0,0.548,0.677,1.661
2008,8,12,12,0.175,0,0.387,0.613,1.921
2008,8,12,13,0.191,0,0.419,0.839,1.932
2008,8,12,14,0.193,0,0.419,1.032,1.762
2008,8,12,15,0.198,0,0.387,0.935,1.979
2008,8,12,16,0.213,0,0.452,1.258,1.848
2008,8,12,17,0.221,0,0.484,1.387,1.816
2008,8,12,18,0.2,0,0.452,1.097,1.79
2008,8,12,19,0.196,0,0.387,1.097,1.777
2008,8,12,20,0.211,0,0.29,1.387,1.832
2008,8,12,21,0.223,0,0.323,1.516,1.884
2008,8,12,22,0.239,0,0.452,1.613,1.92
2008,8,12,23,0.244,0,0.419,1.839,1.807
2008,8,12,24,0.247,0,0.452,1.742,1.917
2008,8,12,25,0.247,0,0.452,1.645,2.017
2008,8,12,26,0.225,0,0.29,1.613,1.852
2008,8,12,27,0.192,0,0.323,1.097,1.784
2008,8,12,28,0.226,0,0.258,1.581,1.935
2008,8,12,29,0.257,0,0.226,2.161,1.895
